timestamp,actas_counted,actas_total,actas_pct,fuerza_popular_votes,fuerza_popular_pct,juntos_peru_votes,juntos_peru_pct,renovacion_popular_votes,renovacion_popular_pct,total_valid_votes,total_emitted_votes,blank_votes,null_votes
2026-05-13T01:15:03.801937+00:00,92678,92766,99.905,2875133,17.178,2011593,12.018,1993396,11.91,16737582,20149972,2369900,1042490
2026-05-13T02:15:03.816834+00:00,92692,92766,99.92,2875600,17.179,2011852,12.019,1993489,11.909,16739180,20153496,2370374,1043942
2026-05-13T03:00:05.980411+00:00,92692,92766,99.92,2875641,17.179,2011930,12.019,1993508,11.909,16739671,20154161,2370497,1043993
2026-05-13T03:15:03.564381+00:00,92695,92766,99.923,2875641,17.179,2011930,12.019,1993508,11.909,16739671,20154161,2370497,1043993
2026-05-13T03:45:04.015944+00:00,92698,92766,99.927,2875708,17.179,2012041,12.019,1993535,11.909,16740115,20154810,2370640,1044055
2026-05-13T15:15:03.710543+00:00,92699,92766,99.928,2875725,17.178,2012044,12.019,1993621,11.909,16740298,20155008,2370653,1044057
2026-05-13T16:15:03.973628+00:00,92702,92766,99.931,2875812,17.179,2012150,12.02,1993616,11.909,16740503,20155387,2370799,1044085
2026-05-13T17:15:03.44881+00:00,92706,92766,99.935,2875849,17.179,2012218,12.02,1993640,11.909,16740834,20156266,2370869,1044563
2026-05-13T18:00:06.032437+00:00,92706,92766,99.935,2876008,17.179,2012455,12.021,1993656,11.908,16741518,20157240,2371066,1044656
2026-05-13T18:15:03.803707+00:00,92711,92766,99.941,2876008,17.179,2012455,12.021,1993656,11.908,16741518,20157240,2371066,1044656
2026-05-13T22:30:05.171833+00:00,92718,92766,99.948,2876061,17.178,2013045,12.024,1993668,11.908,16742539,20158550,2371231,1044780
2026-05-13T23:30:04.841494+00:00,92718,92766,99.948,2876058,17.178,2013041,12.024,1993664,11.908,16742387,20158343,2371195,1044761
2026-05-13T23:45:03.453205+00:00,92717,92766,99.947,2876058,17.178,2013041,12.024,1993664,11.908,16742387,20158343,2371195,1044761
2026-05-14T01:45:03.399353+00:00,92719,92766,99.949,2876187,17.179,2013054,12.023,1993677,11.908,16742744,20158797,2371267,1044786
2026-05-14T03:00:06.611621+00:00,92737,92766,99.969,2876773,17.18,2013872,12.026,1993760,11.906,16745343,20162290,2371928,1045019
2026-05-14T04:00:06.065291+00:00,92737,92766,99.969,2876785,17.179,2014067,12.027,1993762,11.906,16745646,20162692,2371996,1045050
2026-05-14T04:15:04.351756+00:00,92739,92766,99.971,2876785,17.179,2014067,12.027,1993762,11.906,16745646,20162692,2371996,1045050
2026-05-14T05:00:07.096191+00:00,92739,92766,99.971,2876788,17.179,2014068,12.027,1993765,11.906,16745655,20162690,2371993,1045042
2026-05-14T15:15:04.148169+00:00,92741,92766,99.973,2876852,17.179,2014139,12.028,1993772,11.906,16745932,20163069,2372058,1045079
2026-05-14T17:30:05.163202+00:00,92749,92766,99.982,2877028,17.179,2014668,12.03,1993789,11.905,16746934,20164493,2372367,1045192
2026-05-14T18:30:05.241941+00:00,92750,92766,99.983,2877065,17.179,2014684,12.03,1993813,11.905,16747126,20164732,2372397,1045209
2026-05-14T20:15:03.25541+00:00,92751,92766,99.984,2877083,17.179,2014744,12.03,1993814,11.905,16747278,20164939,2372433,1045228
2026-05-15T02:15:04.728041+00:00,92751,92766,99.984,2877083,17.179,2014744,12.03,1993834,11.905,16747328,20164939,2372433,1045178
2026-05-15T03:30:06.270953+00:00,92751,92766,99.984,2877466,17.18,2014931,12.03,1993897,11.905,16748753,20166932,2372790,1045389
2026-05-15T03:45:04.07575+00:00,92762,92766,99.996,2877466,17.18,2014931,12.03,1993897,11.905,16748753,20166932,2372790,1045389
2026-05-15T04:30:05.670157+00:00,92764,92766,99.998,2877501,17.18,2015097,12.031,1993897,11.905,16749044,20167276,2372834,1045398
2026-05-15T15:00:06.797087+00:00,92764,92766,99.998,2877678,17.181,2015114,12.031,1993904,11.904,16749424,20167745,2372896,1045425
2026-05-15T15:15:03.741144+00:00,92766,92766,100.0,2877678,17.181,2015114,12.031,1993904,11.904,16749424,20167745,2372896,1045425
2026-05-16T02:45:03.561642+00:00,92766,92766,100.0,2877678,17.181,2015114,12.031,1993905,11.904,16749427,20167745,2372895,1045423
